irn,vendor_gstin,invoice_date,taxable_value
INV-000472,33CCPFU0939F1Z1,2026-04-23,654000
INV-000473,29ABCDE1234F1Z5,2026-04-24,655375
INV-000474,24AAACB2894G1ZQ,2026-04-25,656750
INV-000475,19AABCU9603R1ZX,2026-04-26,658125
INV-000476,06AAECS1234B1Z7,2026-04-27,659500
INV-000477,09AAKCS4456L1ZR,2026-04-28,660875
INV-000478,32AACCT2456M1ZP,2026-04-29,662250
INV-000479,INVALID_GSTIN_A,2026-04-30,663625
INV-000480,27AAPFU0939F1Z5,2026-01-01,665000
INV-000481,07BBPFU0939F1Z2,2026-01-02,670000
INV-000482,33CCPFU0939F1Z1,2026-01-03,667750
INV-000483,29ABCDE1234F1Z5,2026-01-04,669125
INV-000484,24AAACB2894G1ZQ,2026-01-05,670500
INV-000485,19AABCU9603R1ZX,2026-01-06,671875
INV-000486,06AAECS1234B1Z7,2026-01-07,673250
INV-000487,09AAKCS4456L1ZR,2026-01-08,674625
INV-000488,32AACCT2456M1ZP,2026-01-09,676000
INV-000489,INVALID_GSTIN_A,2026-01-10,677375
INV-000490,27AAPFU0939F1Z5,2026-01-11,678750
INV-000491,07BBPFU0939F1Z2,2026-01-12,680125
INV-000492,33CCPFU0939F1Z1,2026-01-13,681500
INV-000493,29ABCDE1234F1Z5,2026-01-14,682875
INV-000494,24AAACB2894G1ZQ,2026-01-15,684250
INV-000495,19AABCU9603R1ZX,2026-01-16,685625
INV-000496,06AAECS1234B1Z7,2026-01-17,687000
INV-000497,09AAKCS4456L1ZR,2026-01-18,688375
INV-000498,32AACCT2456M1ZP,2026-01-19,689750
INV-000499,INVALID_GSTIN_A,2026-01-20,691125
INV-000500,27AAPFU0939F1Z5,2026-01-21,692500
INV-000501,07BBPFU0939F1Z2,2026-01-22,693875
INV-000502,33CCPFU0939F1Z1,2026-01-23,695250
INV-000503,29ABCDE1234F1Z5,2026-01-24,696625
INV-000504,24AAACB2894G1ZQ,2026-01-25,698000
INV-000505,19AABCU9603R1ZX,2026-01-26,699375
INV-000506,06AAECS1234B1Z7,2026-01-27,700750
INV-000507,09AAKCS4456L1ZR,2026-01-28,702125
INV-000508,32AACCT2456M1ZP,2026-01-29,703500
INV-000509,INVALID_GSTIN_A,2026-01-30,704875
INV-000510,27AAPFU0939F1Z5,2026-01-31,706250
INV-000511,07BBPFU0939F1Z2,2026-02-01,707625
INV-000512,33CCPFU0939F1Z1,2026-02-02,709000
INV-000513,29ABCDE1234F1Z5,2026-02-03,710375
INV-000514,24AAACB2894G1ZQ,2026-02-04,711750
INV-000515,19AABCU9603R1ZX,2026-02-05,713125
INV-000516,06AAECS1234B1Z7,2026-02-06,714500
INV-000517,09AAKCS4456L1ZR,2026-02-07,715875
INV-000518,32AACCT2456M1ZP,2026-02-08,720000
INV-000519,INVALID_GSTIN_A,2026-02-09,718625
INV-000520,27AAPFU0939F1Z5,2026-02-10,720000
INV-000521,07BBPFU0939F1Z2,2026-02-11,721375
INV-000522,33CCPFU0939F1Z1,2026-02-12,722750
INV-000523,29ABCDE1234F1Z5,2026-02-13,724125
INV-000524,24AAACB2894G1ZQ,2026-02-14,725500
INV-000525,19AABCU9603R1ZX,2026-02-15,726875
INV-000526,06AAECS1234B1Z7,2026-02-16,728250
INV-000527,09AAKCS4456L1ZR,2026-02-17,729625
INV-000528,32AACCT2456M1ZP,2026-02-18,731000
INV-000529,INVALID_GSTIN_A,2026-02-19,732375
INV-000530,27AAPFU0939F1Z5,2026-02-20,733750
INV-000531,07BBPFU0939F1Z2,2026-02-21,735125
INV-000532,33CCPFU0939F1Z1,2026-02-22,736500
INV-000533,29ABCDE1234F1Z5,2026-02-23,737875
INV-000534,24AAACB2894G1ZQ,2026-02-24,739250
INV-000535,19AABCU9603R1ZX,2026-02-25,740625
INV-000536,06AAECS1234B1Z7,2026-02-26,742000
INV-000537,09AAKCS4456L1ZR,2026-02-27,743375
INV-000538,32AACCT2456M1ZP,2026-02-28,744750
INV-000539,INVALID_GSTIN_A,2026-03-01,746125
INV-000540,27AAPFU0939F1Z5,2026-03-02,747500
INV-000541,07BBPFU0939F1Z2,2026-03-03,748875
INV-000542,33CCPFU0939F1Z1,2026-03-04,750250
INV-000543,29ABCDE1234F1Z5,2026-03-05,751625
INV-000544,24AAACB2894G1ZQ,2026-03-06,753000
INV-000545,19AABCU9603R1ZX,2026-03-07,754375
INV-000546,06AAECS1234B1Z7,2026-03-08,755750
INV-000547,09AAKCS4456L1ZR,2026-03-09,757125
INV-000548,32AACCT2456M1ZP,2026-03-10,758500
INV-000549,INVALID_GSTIN_A,2026-03-11,759875
INV-000550,27AAPFU0939F1Z5,2026-03-12,761250
INV-000551,07BBPFU0939F1Z2,2026-03-13,762625
INV-000552,33CCPFU0939F1Z1,2026-03-14,764000
INV-000553,29ABCDE1234F1Z5,2026-03-15,765375
INV-000554,24AAACB2894G1ZQ,2026-03-16,766750
INV-000555,19AABCU9603R1ZX,2026-03-17,770000
INV-000556,06AAECS1234B1Z7,2026-03-18,769500
INV-000557,09AAKCS4456L1ZR,2026-03-19,770875
INV-000558,32AACCT2456M1ZP,2026-03-20,772250
INV-000559,INVALID_GSTIN_A,2026-03-21,773625
INV-000560,27AAPFU0939F1Z5,2026-03-22,775000
INV-000561,07BBPFU0939F1Z2,2026-03-23,776375
INV-000562,33CCPFU0939F1Z1,2026-03-24,777750
INV-000563,29ABCDE1234F1Z5,2026-03-25,779125
INV-000564,24AAACB2894G1ZQ,2026-03-26,780500
INV-000565,19AABCU9603R1ZX,2026-03-27,781875
INV-000566,06AAECS1234B1Z7,2026-03-28,783250
INV-000567,09AAKCS4456L1ZR,2026-03-29,784625
INV-000568,32AACCT2456M1ZP,2026-03-30,786000
INV-000569,INVALID_GSTIN_A,2026-03-31,787375
INV-000570,27AAPFU0939F1Z5,2026-04-01,788750
INV-000571,07BBPFU0939F1Z2,2026-04-02,790125
INV-000572,33CCPFU0939F1Z1,2026-04-03,791500
INV-000573,29ABCDE1234F1Z5,2026-04-04,792875
INV-000574,24AAACB2894G1ZQ,2026-04-05,794250
INV-000575,19AABCU9603R1ZX,2026-04-06,795625
INV-000576,06AAECS1234B1Z7,2026-04-07,797000
INV-000577,09AAKCS4456L1ZR,2026-04-08,798375
INV-000578,32AACCT2456M1ZP,2026-04-09,799750
INV-000579,INVALID_GSTIN_A,2026-04-10,801125
INV-000580,27AAPFU0939F1Z5,2026-04-11,802500
INV-000581,07BBPFU0939F1Z2,2026-04-12,803875
INV-000582,33CCPFU0939F1Z1,2026-04-13,805250
INV-000583,29ABCDE1234F1Z5,2026-04-14,806625
INV-000584,24AAACB2894G1ZQ,2026-04-15,808000
INV-000585,19AABCU9603R1ZX,2026-04-16,809375
INV-000586,06AAECS1234B1Z7,2026-04-17,810750
INV-000587,09AAKCS4456L1ZR,2026-04-18,812125
INV-000588,32AACCT2456M1ZP,2026-04-19,813500
INV-000589,INVALID_GSTIN_A,2026-04-20,814875
INV-000590,27AAPFU0939F1Z5,2026-04-21,816250
INV-000591,07BBPFU0939F1Z2,2026-04-22,817625
INV-000592,33CCPFU0939F1Z1,2026-04-23,820000
INV-000593,29ABCDE1234F1Z5,2026-04-24,820375
INV-000594,24AAACB2894G1ZQ,2026-04-25,821750
INV-000595,19AABCU9603R1ZX,2026-04-26,823125
INV-000596,06AAECS1234B1Z7,2026-04-27,824500
INV-000597,09AAKCS4456L1ZR,2026-04-28,825875
INV-000598,32AACCT2456M1ZP,2026-04-29,827250
INV-000599,INVALID_GSTIN_A,2026-04-30,828625
INV-000600,27AAPFU0939F1Z5,2026-01-01,830000
INV-000601,07BBPFU0939F1Z2,2026-01-02,831375
INV-000602,33CCPFU0939F1Z1,2026-01-03,832750
INV-000603,29ABCDE1234F1Z5,2026-01-04,834125
INV-000604,24AAACB2894G1ZQ,2026-01-05,835500
INV-000605,19AABCU9603R1ZX,2026-01-06,836875
INV-000606,06AAECS1234B1Z7,2026-01-07,838250
INV-000607,09AAKCS4456L1ZR,2026-01-08,839625
INV-000608,32AACCT2456M1ZP,2026-01-09,841000
INV-000609,INVALID_GSTIN_A,2026-01-10,842375
INV-000610,27AAPFU0939F1Z5,2026-01-11,843750
INV-000611,07BBPFU0939F1Z2,2026-01-12,845125
INV-000612,33CCPFU0939F1Z1,2026-01-13,846500
INV-000613,29ABCDE1234F1Z5,2026-01-14,847875
INV-000614,24AAACB2894G1ZQ,2026-01-15,849250
INV-000615,19AABCU9603R1ZX,2026-01-16,850625
INV-000616,06AAECS1234B1Z7,2026-01-17,852000
INV-000617,09AAKCS4456L1ZR,2026-01-18,853375
INV-000618,32AACCT2456M1ZP,2026-01-19,854750
INV-000619,INVALID_GSTIN_A,2026-01-20,856125
INV-000620,27AAPFU0939F1Z5,2026-01-21,857500
INV-000621,07BBPFU0939F1Z2,2026-01-22,858875
INV-000622,33CCPFU0939F1Z1,2026-01-23,860250
INV-000623,29ABCDE1234F1Z5,2026-01-24,861625
INV-000624,24AAACB2894G1ZQ,2026-01-25,863000
INV-000625,19AABCU9603R1ZX,2026-01-26,864375
INV-000626,06AAECS1234B1Z7,2026-01-27,865750
INV-000627,09AAKCS4456L1ZR,2026-01-28,867125
INV-000628,32AACCT2456M1ZP,2026-01-29,868500
INV-000629,INVALID_GSTIN_A,2026-01-30,870000
INV-000630,27AAPFU0939F1Z5,2026-01-31,871250
INV-000631,07BBPFU0939F1Z2,2026-02-01,872625
INV-000632,33CCPFU0939F1Z1,2026-02-02,874000
INV-000633,29ABCDE1234F1Z5,2026-02-03,875375
INV-000634,24AAACB2894G1ZQ,2026-02-04,876750
INV-000635,19AABCU9603R1ZX,2026-02-05,878125
INV-000636,06AAECS1234B1Z7,2026-02-06,879500
INV-000637,09AAKCS4456L1ZR,2026-02-07,880875
INV-000638,32AACCT2456M1ZP,2026-02-08,882250
INV-000639,INVALID_GSTIN_A,2026-02-09,883625
INV-000640,27AAPFU0939F1Z5,2026-02-10,885000
INV-000641,07BBPFU0939F1Z2,2026-02-11,886375
INV-000642,33CCPFU0939F1Z1,2026-02-12,887750
INV-000643,29ABCDE1234F1Z5,2026-02-13,889125
INV-000644,24AAACB2894G1ZQ,2026-02-14,890500
INV-000645,19AABCU9603R1ZX,2026-02-15,891875
INV-000646,06AAECS1234B1Z7,2026-02-16,893250
INV-000647,09AAKCS4456L1ZR,2026-02-17,894625
INV-000648,32AACCT2456M1ZP,2026-02-18,896000
INV-000649,INVALID_GSTIN_A,2026-02-19,897375
INV-000650,27AAPFU0939F1Z5,2026-02-20,898750
INV-000651,07BBPFU0939F1Z2,2026-02-21,900125
INV-000652,33CCPFU0939F1Z1,2026-02-22,901500
INV-000653,29ABCDE1234F1Z5,2026-02-23,902875
INV-000654,24AAACB2894G1ZQ,2026-02-24,904250
INV-000655,19AABCU9603R1ZX,2026-02-25,5625
INV-000656,06AAECS1234B1Z7,2026-02-26,7000
INV-000657,09AAKCS4456L1ZR,2026-02-27,8375
INV-000658,32AACCT2456M1ZP,2026-02-28,9750
INV-000659,INVALID_GSTIN_A,2026-03-01,11125
INV-000660,27AAPFU0939F1Z5,2026-03-02,12500
INV-000661,07BBPFU0939F1Z2,2026-03-03,13875
INV-000662,33CCPFU0939F1Z1,2026-03-04,15250
INV-000663,29ABCDE1234F1Z5,2026-03-05,16625
INV-000664,24AAACB2894G1ZQ,2026-03-06,18000
INV-000665,19AABCU9603R1ZX,2026-03-07,19375
INV-000666,06AAECS1234B1Z7,2026-03-08,20000
INV-000667,09AAKCS4456L1ZR,2026-03-09,22125
INV-000668,32AACCT2456M1ZP,2026-03-10,23500
INV-000669,INVALID_GSTIN_A,2026-03-11,24875
INV-000670,27AAPFU0939F1Z5,2026-03-12,26250
INV-000671,07BBPFU0939F1Z2,2026-03-13,27625
INV-000672,33CCPFU0939F1Z1,2026-03-14,29000
INV-000673,29ABCDE1234F1Z5,2026-03-15,30375
INV-000674,24AAACB2894G1ZQ,2026-03-16,31750
INV-000675,19AABCU9603R1ZX,2026-03-17,33125
INV-000676,06AAECS1234B1Z7,2026-03-18,34500
INV-000677,09AAKCS4456L1ZR,2026-03-19,35875
INV-000678,32AACCT2456M1ZP,2026-03-20,37250
INV-000679,INVALID_GSTIN_A,2026-03-21,38625
INV-000680,27AAPFU0939F1Z5,2026-03-22,40000
INV-000681,07BBPFU0939F1Z2,2026-03-23,41375
INV-000682,33CCPFU0939F1Z1,2026-03-24,42750
INV-000683,29ABCDE1234F1Z5,2026-03-25,44125
INV-000684,24AAACB2894G1ZQ,2026-03-26,45500
INV-000685,19AABCU9603R1ZX,2026-03-27,46875
INV-000686,06AAECS1234B1Z7,2026-03-28,48250
INV-000687,09AAKCS4456L1ZR,2026-03-29,49625
INV-000688,32AACCT2456M1ZP,2026-03-30,51000
INV-000689,INVALID_GSTIN_A,2026-03-31,52375
INV-000690,27AAPFU0939F1Z5,2026-04-01,53750
INV-000691,07BBPFU0939F1Z2,2026-04-02,55125
INV-000692,33CCPFU0939F1Z1,2026-04-03,56500
INV-000693,29ABCDE1234F1Z5,2026-04-04,57875
INV-000694,24AAACB2894G1ZQ,2026-04-05,59250
INV-000695,19AABCU9603R1ZX,2026-04-06,60625
INV-000696,06AAECS1234B1Z7,2026-04-07,62000
INV-000697,09AAKCS4456L1ZR,2026-04-08,63375
INV-000698,32AACCT2456M1ZP,2026-04-09,64750
INV-000699,INVALID_GSTIN_A,2026-04-10,66125
INV-000700,27AAPFU0939F1Z5,2026-04-11,67500
INV-000701,07BBPFU0939F1Z2,2026-04-12,68875
INV-000702,33CCPFU0939F1Z1,2026-04-13,70250
INV-000703,29ABCDE1234F1Z5,2026-04-14,70000
INV-000704,24AAACB2894G1ZQ,2026-04-15,73000
INV-000705,19AABCU9603R1ZX,2026-04-16,74375
INV-000706,06AAECS1234B1Z7,2026-04-17,75750
INV-000707,09AAKCS4456L1ZR,2026-04-18,77125
INV-000708,32AACCT2456M1ZP,2026-04-19,78500
INV-000709,INVALID_GSTIN_A,2026-04-20,79875
INV-000710,27AAPFU0939F1Z5,2026-04-21,81250
INV-000711,07BBPFU0939F1Z2,2026-04-22,82625
INV-000712,33CCPFU0939F1Z1,2026-04-23,84000
INV-000713,29ABCDE1234F1Z5,2026-04-24,85375
INV-000714,24AAACB2894G1ZQ,2026-04-25,86750
INV-000715,19AABCU9603R1ZX,2026-04-26,88125
INV-000716,06AAECS1234B1Z7,2026-04-27,89500
INV-000717,09AAKCS4456L1ZR,2026-04-28,90875
INV-000718,32AACCT2456M1ZP,2026-04-29,92250
INV-000719,INVALID_GSTIN_A,2026-04-30,93625
INV-000720,27AAPFU0939F1Z5,2026-01-01,95000
INV-000721,07BBPFU0939F1Z2,2026-01-02,96375
INV-000722,33CCPFU0939F1Z1,2026-01-03,97750
INV-000723,29ABCDE1234F1Z5,2026-01-04,99125
INV-000724,24AAACB2894G1ZQ,2026-01-05,100500
INV-000725,19AABCU9603R1ZX,2026-01-06,101875
INV-000726,06AAECS1234B1Z7,2026-01-07,103250
INV-000727,09AAKCS4456L1ZR,2026-01-08,104625
INV-000728,32AACCT2456M1ZP,2026-01-09,106000
INV-000729,INVALID_GSTIN_A,2026-01-10,107375
INV-000730,27AAPFU0939F1Z5,2026-01-11,108750
INV-000731,07BBPFU0939F1Z2,2026-01-12,110125
INV-000732,33CCPFU0939F1Z1,2026-01-13,111500
INV-000733,29ABCDE1234F1Z5,2026-01-14,112875
INV-000734,24AAACB2894G1ZQ,2026-01-15,114250
INV-000735,19AABCU9603R1ZX,2026-01-16,115625
INV-000736,06AAECS1234B1Z7,2026-01-17,117000
INV-000737,09AAKCS4456L1ZR,2026-01-18,118375
INV-000738,32AACCT2456M1ZP,2026-01-19,119750
INV-000739,INVALID_GSTIN_A,2026-01-20,121125
INV-000740,27AAPFU0939F1Z5,2026-01-21,120000
INV-000741,07BBPFU0939F1Z2,2026-01-22,123875
INV-000742,33CCPFU0939F1Z1,2026-01-23,125250
INV-000743,29ABCDE1234F1Z5,2026-01-24,126625
INV-000744,24AAACB2894G1ZQ,2026-01-25,128000
INV-000745,19AABCU9603R1ZX,2026-01-26,129375
INV-000746,06AAECS1234B1Z7,2026-01-27,130750
INV-000747,09AAKCS4456L1ZR,2026-01-28,132125
INV-000748,32AACCT2456M1ZP,2026-01-29,133500
INV-000749,INVALID_GSTIN_A,2026-01-30,134875
INV-000750,27AAPFU0939F1Z5,2026-01-31,136250
INV-000751,07BBPFU0939F1Z2,2026-02-01,137625
INV-000752,33CCPFU0939F1Z1,2026-02-02,139000
INV-000753,29ABCDE1234F1Z5,2026-02-03,140375
INV-000754,24AAACB2894G1ZQ,2026-02-04,141750
INV-000755,19AABCU9603R1ZX,2026-02-05,143125
INV-000756,06AAECS1234B1Z7,2026-02-06,144500
INV-000757,09AAKCS4456L1ZR,2026-02-07,145875
INV-000758,32AACCT2456M1ZP,2026-02-08,147250
INV-000759,INVALID_GSTIN_A,2026-02-09,148625
INV-000760,27AAPFU0939F1Z5,2026-02-10,150000
INV-000761,07BBPFU0939F1Z2,2026-02-11,151375
INV-000762,33CCPFU0939F1Z1,2026-02-12,152750
INV-000763,29ABCDE1234F1Z5,2026-02-13,154125
INV-000764,24AAACB2894G1ZQ,2026-02-14,155500
INV-000765,19AABCU9603R1ZX,2026-02-15,156875
INV-000766,06AAECS1234B1Z7,2026-02-16,158250
INV-000767,09AAKCS4456L1ZR,2026-02-17,159625
INV-000768,32AACCT2456M1ZP,2026-02-18,161000
INV-000769,INVALID_GSTIN_A,2026-02-19,162375
INV-000770,27AAPFU0939F1Z5,2026-02-20,163750
INV-000771,07BBPFU0939F1Z2,2026-02-21,165125
INV-000772,33CCPFU0939F1Z1,2026-02-22,166500
INV-000773,29ABCDE1234F1Z5,2026-02-23,167875
INV-000774,24AAACB2894G1ZQ,2026-02-24,169250
INV-000775,19AABCU9603R1ZX,2026-02-25,170625
INV-000776,06AAECS1234B1Z7,2026-02-26,172000
INV-000777,09AAKCS4456L1ZR,2026-02-27,170000
INV-000778,32AACCT2456M1ZP,2026-02-28,174750
INV-000779,INVALID_GSTIN_A,2026-03-01,176125
INV-000780,27AAPFU0939F1Z5,2026-03-02,177500
INV-000781,07BBPFU0939F1Z2,2026-03-03,178875
INV-000782,33CCPFU0939F1Z1,2026-03-04,180250
INV-000783,29ABCDE1234F1Z5,2026-03-05,181625
INV-000784,24AAACB2894G1ZQ,2026-03-06,183000
INV-000785,19AABCU9603R1ZX,2026-03-07,184375
INV-000786,06AAECS1234B1Z7,2026-03-08,185750
INV-000787,09AAKCS4456L1ZR,2026-03-09,187125
INV-000788,32AACCT2456M1ZP,2026-03-10,188500
INV-000789,INVALID_GSTIN_A,2026-03-11,189875
INV-000790,27AAPFU0939F1Z5,2026-03-12,191250
INV-000791,07BBPFU0939F1Z2,2026-03-13,192625
INV-000792,33CCPFU0939F1Z1,2026-03-14,194000
INV-000793,29ABCDE1234F1Z5,2026-03-15,195375
INV-000794,24AAACB2894G1ZQ,2026-03-16,196750
INV-000795,19AABCU9603R1ZX,2026-03-17,198125
INV-000796,06AAECS1234B1Z7,2026-03-18,199500
INV-000797,09AAKCS4456L1ZR,2026-03-19,200875
INV-000798,32AACCT2456M1ZP,2026-03-20,202250
INV-000799,INVALID_GSTIN_A,2026-03-21,203625
INV-000800,27AAPFU0939F1Z5,2026-03-22,205000
INV-000801,07BBPFU0939F1Z2,2026-03-23,206375
INV-000802,33CCPFU0939F1Z1,2026-03-24,207750
INV-000803,29ABCDE1234F1Z5,2026-03-25,209125
INV-000804,24AAACB2894G1ZQ,2026-03-26,210500
INV-000805,19AABCU9603R1ZX,2026-03-27,211875
INV-000806,06AAECS1234B1Z7,2026-03-28,213250
INV-000807,09AAKCS4456L1ZR,2026-03-29,214625
INV-000808,32AACCT2456M1ZP,2026-03-30,216000
INV-000809,INVALID_GSTIN_A,2026-03-31,217375
INV-000810,27AAPFU0939F1Z5,2026-04-01,218750
INV-000811,07BBPFU0939F1Z2,2026-04-02,220125
INV-000812,33CCPFU0939F1Z1,2026-04-03,221500
INV-000813,29ABCDE1234F1Z5,2026-04-04,222875
INV-000814,24AAACB2894G1ZQ,2026-04-05,220000
INV-000815,19AABCU9603R1ZX,2026-04-06,225625
INV-000816,06AAECS1234B1Z7,2026-04-07,227000
INV-000817,09AAKCS4456L1ZR,2026-04-08,228375
INV-000818,32AACCT2456M1ZP,2026-04-09,229750
INV-000819,INVALID_GSTIN_A,2026-04-10,231125
INV-000820,27AAPFU0939F1Z5,2026-04-11,232500
INV-000821,07BBPFU0939F1Z2,2026-04-12,233875
INV-000822,33CCPFU0939F1Z1,2026-04-13,235250
INV-000823,29ABCDE1234F1Z5,2026-04-14,236625
INV-000824,24AAACB2894G1ZQ,2026-04-15,238000
INV-000825,19AABCU9603R1ZX,2026-04-16,239375
INV-000826,06AAECS1234B1Z7,2026-04-17,240750
INV-000827,09AAKCS4456L1ZR,2026-04-18,242125
INV-000828,32AACCT2456M1ZP,2026-04-19,243500
INV-000829,INVALID_GSTIN_A,2026-04-20,244875
INV-000830,27AAPFU0939F1Z5,2026-04-21,246250
INV-000831,07BBPFU0939F1Z2,2026-04-22,247625
INV-000832,33CCPFU0939F1Z1,2026-04-23,249000
INV-000833,29ABCDE1234F1Z5,2026-04-24,250375
INV-000834,24AAACB2894G1ZQ,2026-04-25,251750
INV-000835,19AABCU9603R1ZX,2026-04-26,253125
INV-000836,06AAECS1234B1Z7,2026-04-27,254500
INV-000837,09AAKCS4456L1ZR,2026-04-28,255875
INV-000838,32AACCT2456M1ZP,2026-04-29,257250
INV-000839,INVALID_GSTIN_A,2026-04-30,258625
INV-000840,27AAPFU0939F1Z5,2026-01-01,260000
INV-000841,07BBPFU0939F1Z2,2026-01-02,261375
INV-000842,33CCPFU0939F1Z1,2026-01-03,262750
INV-000843,29ABCDE1234F1Z5,2026-01-04,264125
INV-000844,24AAACB2894G1ZQ,2026-01-05,265500
INV-000845,19AABCU9603R1ZX,2026-01-06,266875
INV-000846,06AAECS1234B1Z7,2026-01-07,268250
INV-000847,09AAKCS4456L1ZR,2026-01-08,269625
INV-000848,32AACCT2456M1ZP,2026-01-09,271000
INV-000849,INVALID_GSTIN_A,2026-01-10,272375
INV-000850,27AAPFU0939F1Z5,2026-01-11,273750
INV-000851,07BBPFU0939F1Z2,2026-01-12,280000
INV-000852,33CCPFU0939F1Z1,2026-01-13,276500
INV-000853,29ABCDE1234F1Z5,2026-01-14,277875
INV-000854,24AAACB2894G1ZQ,2026-01-15,279250
INV-000855,19AABCU9603R1ZX,2026-01-16,280625
INV-000856,06AAECS1234B1Z7,2026-01-17,282000
INV-000857,09AAKCS4456L1ZR,2026-01-18,283375
INV-000858,32AACCT2456M1ZP,2026-01-19,284750
INV-000859,INVALID_GSTIN_A,2026-01-20,286125
INV-000860,27AAPFU0939F1Z5,2026-01-21,287500
INV-000861,07BBPFU0939F1Z2,2026-01-22,288875
INV-000862,33CCPFU0939F1Z1,2026-01-23,290250
INV-000863,29ABCDE1234F1Z5,2026-01-24,291625
INV-000864,24AAACB2894G1ZQ,2026-01-25,293000
INV-000865,19AABCU9603R1ZX,2026-01-26,294375
INV-000866,06AAECS1234B1Z7,2026-01-27,295750
INV-000867,09AAKCS4456L1ZR,2026-01-28,297125
INV-000868,32AACCT2456M1ZP,2026-01-29,298500
INV-000869,INVALID_GSTIN_A,2026-01-30,299875
INV-000870,27AAPFU0939F1Z5,2026-01-31,301250
INV-000871,07BBPFU0939F1Z2,2026-02-01,302625
INV-000872,33CCPFU0939F1Z1,2026-02-02,304000
INV-000873,29ABCDE1234F1Z5,2026-02-03,305375
INV-000874,24AAACB2894G1ZQ,2026-02-04,306750
INV-000875,19AABCU9603R1ZX,2026-02-05,308125
INV-000876,06AAECS1234B1Z7,2026-02-06,309500
INV-000877,09AAKCS4456L1ZR,2026-02-07,310875
INV-000878,32AACCT2456M1ZP,2026-02-08,312250
INV-000879,INVALID_GSTIN_A,2026-02-09,313625
INV-000880,27AAPFU0939F1Z5,2026-02-10,315000
INV-000881,07BBPFU0939F1Z2,2026-02-11,316375
INV-000882,33CCPFU0939F1Z1,2026-02-12,317750
INV-000883,29ABCDE1234F1Z5,2026-02-13,319125
INV-000884,24AAACB2894G1ZQ,2026-02-14,320500
INV-000885,19AABCU9603R1ZX,2026-02-15,321875
INV-000886,06AAECS1234B1Z7,2026-02-16,323250
INV-000887,09AAKCS4456L1ZR,2026-02-17,324625
INV-000888,32AACCT2456M1ZP,2026-02-18,330000
INV-000889,INVALID_GSTIN_A,2026-02-19,327375
INV-000890,27AAPFU0939F1Z5,2026-02-20,328750
INV-000891,07BBPFU0939F1Z2,2026-02-21,330125
INV-000892,33CCPFU0939F1Z1,2026-02-22,331500
INV-000893,29ABCDE1234F1Z5,2026-02-23,332875
INV-000894,24AAACB2894G1ZQ,2026-02-24,334250
INV-000895,19AABCU9603R1ZX,2026-02-25,335625
INV-000896,06AAECS1234B1Z7,2026-02-26,337000
INV-000897,09AAKCS4456L1ZR,2026-02-27,338375
INV-000898,32AACCT2456M1ZP,2026-02-28,339750
INV-000899,INVALID_GSTIN_A,2026-03-01,341125
INV-000900,27AAPFU0939F1Z5,2026-03-02,342500
INV-000901,07BBPFU0939F1Z2,2026-03-03,343875
INV-000902,33CCPFU0939F1Z1,2026-03-04,345250
INV-000903,29ABCDE1234F1Z5,2026-03-05,346625
INV-000904,24AAACB2894G1ZQ,2026-03-06,348000
INV-000905,19AABCU9603R1ZX,2026-03-07,349375
INV-000906,06AAECS1234B1Z7,2026-03-08,350750
INV-000907,09AAKCS4456L1ZR,2026-03-09,352125
INV-000908,32AACCT2456M1ZP,2026-03-10,353500
INV-000909,INVALID_GSTIN_A,2026-03-11,354875
INV-000910,27AAPFU0939F1Z5,2026-03-12,356250
INV-000910,07BBPFU0939F1Z2,2026-03-13,357625
INV-000912,33CCPFU0939F1Z1,2026-03-14,359000
INV-000913,29ABCDE1234F1Z5,2026-03-15,360375
INV-000914,24AAACB2894G1ZQ,2026-03-16,361750
INV-000915,19AABCU9603R1ZX,2026-03-17,363125
INV-000916,06AAECS1234B1Z7,2026-03-18,364500
INV-000917,09AAKCS4456L1ZR,2026-03-19,365875
INV-000918,32AACCT2456M1ZP,2026-03-20,367250
INV-000919,INVALID_GSTIN_A,2026-03-21,368625
INV-000920,27AAPFU0939F1Z5,2026-03-22,370000
INV-000921,07BBPFU0939F1Z2,2026-03-23,371375
INV-000922,33CCPFU0939F1Z1,2026-03-24,372750
INV-000923,29ABCDE1234F1Z5,2026-03-25,374125
INV-000924,24AAACB2894G1ZQ,2026-03-26,375500
INV-000925,19AABCU9603R1ZX,2026-03-27,380000
INV-000926,06AAECS1234B1Z7,2026-03-28,378250
INV-000927,09AAKCS4456L1ZR,2026-03-29,379625
INV-000928,32AACCT2456M1ZP,2026-03-30,381000
INV-000929,INVALID_GSTIN_A,2026-03-31,382375
INV-000930,27AAPFU0939F1Z5,2026-04-01,383750
INV-000931,07BBPFU0939F1Z2,2026-04-02,385125
INV-000932,33CCPFU0939F1Z1,2026-04-03,386500
INV-000933,29ABCDE1234F1Z5,2026-04-04,387875
INV-000934,24AAACB2894G1ZQ,2026-04-05,389250
INV-000935,19AABCU9603R1ZX,2026-04-06,390625
INV-000936,06AAECS1234B1Z7,2026-04-07,392000
INV-000937,09AAKCS4456L1ZR,2026-04-08,393375
INV-000938,32AACCT2456M1ZP,2026-04-09,394750
INV-000939,INVALID_GSTIN_A,2026-04-10,396125
INV-000940,27AAPFU0939F1Z5,2026-04-11,397500
INV-000941,07BBPFU0939F1Z2,2026-04-12,398875
INV-000942,33CCPFU0939F1Z1,2026-04-13,400250
INV-000943,29ABCDE1234F1Z5,2026-04-14,401625
